name,state,population,breast,colorectal,prostate,lung,melanoma,poverty,income,region,black_alone,white_alone,asian_alone,lat,lon
aransas,tx,24729,107.2,35,88.7,78.1,13.3,20.7,41666,west_south_central,1.6701039265639532,88.24861498645315,1.006914958146306,28.08472,-96.991439
atascosa,tx,47710,97.4,43.4,70.6,42.4,8.9,17.8,46631,west_south_central,0.7356948228882834,92.66191574093482,0.33745546007126387,28.893525,-98.527132
austin,tx,29107,125.7,43.7,119.4,48,14.7,13.6,52042,west_south_central,8.654275603806644,82.87697117531866,0.051533995258872436,29.887024,-96.277909
bandera,tx,21015,85,28.9,88.1,58.8,13.1,16.2,50334,west_south_central,0.6757078277420889,92.54817987152035,0.19034023316678564,29.747205,-99.246244
bastrop,tx,78286,100.9,33.7,84,69.2,13.9,18.7,50151,west_south_central,8.00143065171295,77.72270904120788,0.9363104514217101,30.103606,-97.31201
bell,tx,330859,122.3,39.2,122.3,81.5,17.4,15.1,50223,west_south_central,22.40017651023548,64.41928434771307,2.76643524885223,31.037672,-97.478202
bexar,tx,1858699,110.2,37.8,89.6,45.1,9.3,17.4,49655,west_south_central,7.587027270149712,78.42351020794652,2.7250243315351224,29.448958,-98.520025
bosque,tx,17953,109,33.1,95.7,58.4,26.4,17,42864,west_south_central,1.4036651256057484,94.29621790230046,0.4288976772684231,31.900402,-97.634349
bowie,tx,93483,114.5,45.1,118.7,80.2,11.9,21.4,41657,west_south_central,24.364857781628746,69.24681492891756,1.0269246814928918,33.445765,-94.423318
brazoria,tx,338419,110.9,42.5,102.8,63,16.4,11.8,66337,west_south_central,13.001634069009128,74.17668629716417,6.149181931274544,29.167828,-95.434256
brazos,tx,209896,101.3,41.9,142.7,49,16.6,27.6,39732,west_south_central,10.58047795098525,74.09002553645615,6.006784312230819,30.6608,-96.302386
brown,tx,37935,87.2,43.2,102.2,65.2,15,18.6,38636,west_south_central,4.367997891129564,91.72004744958481,0.5298536971134836,31.774262,-98.999794
burnet,tx,44584,89,37.1,113.3,65.3,16.4,14.9,49286,west_south_central,1.803337520186614,93.75560739278664,0.7110174053472098,30.788297,-98.182447
caldwell,tx,39848,104.5,37.8,89.4,65.1,10.5,17.2,46021,west_south_central,7.1371210600281065,76.35264003212207,0.15057217426219635,29.837117,-97.62
cameron,tx,418785,96.5,37.8,93.3,38.4,6.7,32.4,33905,west_south_central,0.5637737741323113,92.99019783421087,0.6487815943742016,26.151501,-97.45286
cass,tx,30346,94.5,50.7,98.4,68.9,11.6,21.8,37546,west_south_central,17.40262308047189,79.45033941870427,0.4250972121531668,33.077536,-94.343593
chambers,tx,38072,115.5,46.7,99.9,68.3,12,10.5,74915,west_south_central,8.040029417944947,86.71201933179239,1.3605799537718009,29.708261,-94.671377
cherokee,tx,51257,118.1,35.1,94.2,83.3,11.1,23.6,37735,west_south_central,13.879079930546071,79.93444797783717,0.5813840060869735,31.836952,-95.165179
collin,tx,886633,123.3,32.4,97.3,49.4,15.9,7.9,81315,west_south_central,9.19106326969558,72.00228279344441,12.960830467623019,33.187928,-96.572403
colorado,tx,20792,75.2,52.8,86.1,65.6,18.4,16.9,42438,west_south_central,13.774528664871104,74.9134282416314,0.10100038476337053,29.620821,-96.526275
comal,tx,124234,124.5,36,86.8,58.1,17.7,10.5,70322,west_south_central,1.9857687911521806,90.6329990179822,0.9957016597710772,29.808181,-98.278246
comanche,tx,13506,86.1,47.2,100.3,76.4,16.4,20.3,35434,west_south_central,1.3993780541981342,95.42425588627276,0.25914408411076556,31.947978,-98.558257
cooke,tx,38878,83.2,41.2,95.7,62.1,19,15.5,53565,west_south_central,2.641596789958331,92.62564946756521,0.802510417202531,33.6392,-97.212626
coryell,tx,75710,102.9,40.5,92.2,81.2,16.5,14.8,50161,west_south_central,14.20552106723022,71.66028265750892,1.9257693831726324,31.390911,-97.799204
dallas,tx,2513054,120.6,40,112.3,56,10.9,19.5,47902,west_south_central,22.417743510485646,60.75468334544343,5.796930746414522,32.766631,-96.777875
denton,tx,754650,124.5,34.8,117.5,53.3,15.1,8.9,75099,west_south_central,9.07029748890214,76.6061087921553,7.49526270456503,33.20525,-97.117004
dewitt,tx,20660,104.4,49.7,90.4,57.9,15.4,18.5,45937,west_south_central,9.970958373668925,69.38528557599226,0.11132623426911907,29.082081,-97.356778
eastland,tx,18252,85,51.6,86.8,71,18.5,17.3,39959,west_south_central,2.1203155818540433,93.35963182117028,0.33968880122726275,32.327073,-98.832322
ector,tx,153177,120.2,48.2,74.1,69.9,11.7,15.3,53752,west_south_central,4.283280126912004,84.95400745542739,0.992316078784674,31.869173,-102.542749
el paso,tx,833592,100,34.8,134.4,32.9,5.6,22.7,39748,west_south_central,3.4887570897993263,82.85408209291836,1.139886179329936,31.768551,-106.234829
ellis,tx,160225,116.9,45.7,108.2,64.8,13.6,13.1,59257,west_south_central,9.422374785457949,81.38617569043532,0.6596973006709315,32.34843,-96.794485
erath,tx,40641,130.1,37.6,98.7,53.1,19.9,21.8,40346,west_south_central,1.6018306636155606,91.82598853374671,0.7307891045988042,32.236259,-98.217967
fannin,tx,33757,101.3,40.8,93.3,78.7,11.6,19,42392,west_south_central,6.763041739491069,88.08247178363006,0.5184109962378174,33.59381,-96.106828
fayette,tx,24909,98.7,43,93.6,54.2,19.3,11.2,50938,west_south_central,6.423381107230318,90.20434381147376,0.6784696294512024,29.876787,-96.919762
fort bend,tx,683756,117.3,36.9,117.9,43.1,12.5,8.9,87901,west_south_central,20.753163409169353,52.06930542474216,18.78330866566436,29.527494,-95.770886
galveston,tx,314485,117.1,39.7,114.2,63.2,15.1,14.2,60210,west_south_central,13.063580138957343,77.92231743962351,3.278693737380161,29.379967,-94.862672
gillespie,tx,25732,99.3,33,118.6,48.8,16.2,13,50443,west_south_central,0.2098554329239857,94.06575470231618,0.26814860873620394,30.318055,-98.946481
gonzales,tx,20370,76.4,35.9,65.9,47.3,17.1,22,37051,west_south_central,6.2248404516445754,56.73048600883652,0.10309278350515463,29.456733,-97.492524
gray,tx,23028,146.1,44.2,131.5,90.1,18.8,14.9,48623,west_south_central,4.629147125238839,84.72294597880841,0.6209831509466737,35.401163,-100.812558
grayson,tx,124231,114.7,46.6,94.2,78,18.4,16.4,44596,west_south_central,5.823828191031224,86.77624747446289,1.1583260216854085,33.626808,-96.677725
gregg,tx,123283,128.8,51.3,124.3,71.9,7.5,17,46501,west_south_central,20.146329988725128,74.39062968941379,1.379752277280728,32.480471,-94.816948
grimes,tx,27140,102.5,41,84,48.2,9.9,19.5,44486,west_south_central,16.08695652173913,75.29476787030214,0.09211495946941783,30.543471,-95.985503
guadalupe,tx,147313,114.5,39.6,80,58.6,15.8,11,59288,west_south_central,7.1419358780284155,75.32125474330168,1.703176230203716,29.583051,-97.948585
hale,tx,35007,89.2,47.1,100.5,60,10,22.3,39209,west_south_central,4.430542462935985,85.0458479732625,0.4027765875396349,34.070512,-101.826881
hardin,tx,55624,95.6,49.7,109,66.4,20.1,12,52037,west_south_central,5.556953832877895,92.13828563210126,0.5770890263195743,30.332373,-94.390222
harris,tx,4434257,118.9,41.2,124.2,56,12.4,18.4,52533,west_south_central,18.928740485722862,63.25564801498876,6.670610205948821,29.857278,-95.392337
harrison,tx,66431,117.4,36.8,88.6,79.5,11.8,18.7,43777,west_south_central,21.351477472866584,73.07883367704837,0.5253571374809953,32.548133,-94.371487
hays,tx,185686,110.5,34.3,88.6,47.2,15.3,14.3,59260,west_south_central,3.6744827289079414,87.35661277640749,1.3722089979858472,30.058151,-98.031063
henderson,tx,79213,105.9,49.5,93.5,89.9,16.7,21.8,39069,west_south_central,6.793076893944176,89.43355257344123,0.6501458093999722,32.211894,-95.853555
hidalgo,tx,828334,88.1,32.3,84.9,32.7,5,34,34607,west_south_central,0.5903415771898776,89.86616509765385,0.9882487016107029,26.396721,-98.181071
hill,tx,34901,113,43.4,85.9,69.9,18.1,17.9,40253,west_south_central,7.022721411993926,88.9888541875591,0.37534741124896137,31.990684,-97.132426
hood,tx,54217,114.2,41.3,115.7,64.2,21.7,14.1,59053,west_south_central,0.7101093752881937,95.08456757105705,0.6916649759300588,32.429928,-97.832267
hopkins,tx,35844,93.4,46.7,99.7,66,11.1,18.7,41863,west_south_central,6.790536770449727,84.173083361232,0.6835174645686866,33.149556,-95.56395
houston,tx,22802,98.7,40.9,71.8,63.1,13,24.8,34777,west_south_central,25.002192790106132,68.53346197701956,0.4473291816507324,31.317733,-95.422677
howard,tx,36423,104.9,47.2,127.9,73.3,12.2,17.9,46636,west_south_central,5.653021442495127,82.73343766301512,0.8566015978914422,32.30617,-101.435505
hunt,tx,89068,101.5,50.5,109.9,80.2,14.1,17.9,44361,west_south_central,8.277944940943998,78.55458750617505,1.2462388287600485,33.123595,-96.085455
hutchinson,tx,21782,105.3,37.8,106,58.4,18.1,15.5,50060,west_south_central,2.2679276466807456,88.93122761913507,0.6335506381415847,35.840026,-101.354699
jasper,tx,35640,89.8,53.1,116.2,60.3,15.9,20.8,39414,west_south_central,16.576879910213243,78.72615039281706,0.6621773288439955,30.743961,-94.025085
jefferson,tx,252993,103.9,45.6,117.3,65.7,14.6,22.7,42099,west_south_central,33.86536386382232,58.435608890364556,3.546738447308819,29.853729,-94.153439
johnson,tx,157544,108.3,43.5,103.8,71.5,21.2,12.9,55960,west_south_central,2.5478596455593356,91.67597623521048,0.7743868379627279,32.379013,-97.36633
kaufman,tx,111830,114.2,39.1,98.7,79.4,18.9,11.7,61004,west_south_central,10.063489224716086,82.78458374318161,0.9988375212375927,32.599302,-96.287797
kendall,tx,39010,117.8,25.4,112.2,44,22,8.5,75860,west_south_central,0.8305562676236863,93.0428095360164,0.7715970264034863,29.944689,-98.711555
kerr,tx,50505,94.5,31,112.8,53.9,17.1,15.9,42456,west_south_central,1.5246015246015245,91.97505197505197,0.9088209088209088,30.061484,-99.35016
lamar,tx,49626,123.8,48.8,124.1,78.4,11.1,18.3,37593,west_south_central,12.279853302704227,81.1510095514448,0.7959537339297948,33.667262,-95.571201
lampasas,tx,20357,101.2,34.3,97.2,74.1,20.8,14.8,48746,west_south_central,3.5712531316009235,87.73394901016849,1.0217615562214473,31.196191,-98.241445
leon,tx,16923,107.8,33.3,98.9,67.1,14.3,16.7,43617,west_south_central,7.463215741889736,89.304496838622,0.49636589257223895,31.296507,-95.995691
liberty,tx,78598,96.1,36.9,83.8,84.3,11,20.3,46176,west_south_central,10.348863838774523,81.55296572431868,0.6526883635715921,30.151612,-94.81221
limestone,tx,23469,110.3,48.9,118.1,81.8,11.5,21.4,36537,west_south_central,17.827772806681153,77.82606843069581,0.6263581746133197,31.545464,-96.58053
llano,tx,19624,78.3,31.7,96.3,53.4,21.1,15.5,45669,west_south_central,1.2994292702812882,94.7156543008561,0.34141867101508355,30.70574,-98.684097
lubbock,tx,294682,111,38.8,126.2,53.2,12.6,17.8,46223,west_south_central,7.2240584765951095,79.86643228972248,2.0303242138983717,33.610206,-101.820546
matagorda,tx,36719,102.7,47.1,116.1,67.8,11.1,20.4,42036,west_south_central,10.645714752580409,76.79675372422996,2.118794084806231,28.785651,-96.003981
mclennan,tx,243394,109.2,37.9,115.1,66.1,17,20.9,41066,west_south_central,14.404217030822453,76.93575026500243,1.599464243161294,31.552377,-97.201788
medina,tx,47920,94.3,34.6,61.9,45.6,10,18,53714,west_south_central,2.260016694490818,90.57178631051752,0.5383973288814691,29.355696,-99.110131
midland,tx,155817,111.3,37.1,98.4,54,13.9,10.5,71151,west_south_central,6.236161651167716,82.78685894350424,1.7809353279809006,31.86916,-102.031609
milam,tx,24372,105.3,50,107.5,65.2,19.6,17.4,40120,west_south_central,8.526177580830462,82.74659445265058,0.5333989824388643,30.786341,-96.976846
montague,tx,19384,70.1,47.4,80.6,92.2,19.8,15.9,41516,west_south_central,0.09801898472967396,95.6304168386298,0.09286009079653322,33.675627,-97.724653
montgomery,tx,518849,122,37.9,101.6,61.3,20.4,11.8,69317,west_south_central,4.430190672045239,86.40375138045944,2.601527612079815,30.30021,-95.503008
moore,tx,22186,112.9,41.1,73.4,65.5,16.7,14.9,46991,west_south_central,3.7365906427476787,76.55278103308393,8.500856395925359,35.837687,-101.892923
nacogdoches,tx,65556,97.3,45.3,123,74.5,13.4,26.4,36775,west_south_central,18.07767404966746,75.94423088657027,1.862529745561047,31.615979,-94.615867
navarro,tx,48177,115.5,53.6,88.8,62.3,13,23.3,38423,west_south_central,13.635137098615521,76.41198082072358,0.6206281005459037,32.046929,-96.472485
nueces,tx,355667,106.1,39.4,92.8,51.7,9.3,18.2,48324,west_south_central,3.908712362968732,87.36852167898624,1.8770366663199003,27.735035,-97.516254
orange,tx,83751,110.2,43.7,91.3,82.7,17.4,15.1,51340,west_south_central,8.13602225645067,87.94880061133598,1.1032704087115377,30.121308,-93.893898
palo pinto,tx,27922,124.3,47.6,91.9,80.8,18.3,17.6,39660,west_south_central,2.284936609125421,91.53355776806819,0.48707112671012104,32.75318,-98.313021
parker,tx,123601,138.1,42.1,97.6,70.9,22.1,11.8,61199,west_south_central,1.4749071609452997,93.3398597098729,0.6124545917913286,32.777646,-97.805097
polk,tx,46583,112.8,44,141.8,99.4,18.7,18.3,39833,west_south_central,10.59614022282807,84.25391237146599,0.588197411072709,30.79272,-94.830025
potter,tx,121883,115.5,43.1,114.6,73.3,18.4,22.1,37366,west_south_central,9.505017106569415,78.29229671078001,5.0220293232034,35.401273,-101.894004
rains,tx,11087,82.1,37.1,81.4,87.5,23.1,18,42183,west_south_central,2.381167132677911,90.06945070803644,0.3337241814737981,32.870339,-95.793376
randall,tx,128603,120.8,32.1,121.9,52.8,24.6,11,60439,west_south_central,2.7837608764958826,90.50799748061864,1.6204909683288882,34.965854,-101.896946
rockwall,tx,88010,134.7,35.7,110.4,49.2,18.8,6.6,92466,west_south_central,5.510737416202704,86.51403249630724,2.4315418702420177,32.897758,-96.407781
runnels,tx,10411,120.4,39.4,101.7,61.1,39.1,18.7,36769,west_south_central,1.3543367591970032,91.04793007396023,1.3351263087119394,31.831095,-99.976231
rusk,tx,53197,100.1,43,73.4,69.8,8.1,21.5,44349,west_south_central,17.299847735774573,79.07212812752599,0.5413839126266519,32.107725,-94.761879
san jacinto,tx,27172,96.6,38.8,66.2,93,17.4,22.8,42320,west_south_central,10.477697629913147,86.29839540703665,0.6550861180627117,30.579534,-95.166901
san patricio,tx,66706,103.7,45.1,90.6,73.5,11.4,16.2,46781,west_south_central,1.8873864419992206,92.09216562228285,0.9699277426318472,28.008783,-97.518274
scurry,tx,17314,126.8,43.7,148.7,76.8,22,15,53219,west_south_central,4.736051750028879,87.62850872126603,0.3292133533556659,32.746315,-100.916407
shelby,tx,25705,82.7,53.1,100.1,73.4,14.7,21,36565,west_south_central,17.85644816183622,79.46313946702976,1.3732736821630034,31.792409,-94.145018
smith,tx,219745,123.9,42.1,104.5,67.3,12.1,16.8,47711,west_south_central,17.76695715488407,76.63428064347312,1.5167580604791917,32.375035,-95.269183
starr,tx,63008,89.1,41.6,89.7,38.5,6.1,36.3,25408,west_south_central,0.061896901980700865,94.4324530218385,0.08252920264093448,26.562153,-98.7384
tarrant,tx,1947529,119.3,38.3,117.9,60.2,16.8,15.2,56906,west_south_central,15.647571871843757,69.83721423403708,5.036895471132907,32.771556,-97.291237
taylor,tx,135234,124.8,43.1,89.1,60.3,13.3,17,44081,west_south_central,7.671147788278096,79.96657645266723,1.9381220698936659,32.301472,-99.890122
tom green,tx,116264,107.5,39.1,126,54.1,18,14.5,45405,west_south_central,4.333241588109819,86.38959609165347,1.328012110369504,31.404399,-100.462073
travis,tx,1148176,118.6,33.1,95.1,44.8,13.8,15.9,60372,west_south_central,8.30316954891933,76.15139142431126,6.201401178913337,30.334695,-97.781949
trinity,tx,14360,103.3,56.4,65.6,90.7,14.8,20.9,33447,west_south_central,9.930362116991644,86.57381615598885,0.3064066852367688,31.088817,-95.135509
tyler,tx,21371,77.1,42.6,97.2,72.8,10.9,20.9,40986,west_south_central,10.916662767301483,84.00636376397922,0.35562210472135136,30.771232,-94.376594
upshur,tx,40295,92.6,41.1,83.9,75.5,8.8,18.1,46489,west_south_central,8.680977788807544,84.68048144931133,0.4864127062911031,32.736277,-94.941485
van zandt,tx,53070,111.8,38.6,96.1,68.7,15.5,16.2,43220,west_south_central,2.598454870925193,93.23534953834559,0.44469568494441303,32.563717,-95.836514
victoria,tx,90989,109.8,48.5,93.4,57.6,10,15.8,51544,west_south_central,6.631570849223532,86.67311433250173,1.3441185198210772,28.796351,-96.971525
walker,tx,69926,118.4,43.6,134.5,68.5,13.9,25.5,40092,west_south_central,23.024340016588965,73.14589709121071,1.2069902468323657,30.739046,-95.572283
waller,tx,47049,96.8,35.9,93.3,53.7,12.4,19.4,49326,west_south_central,25.3905502773704,67.12363705923612,0.8523029182341814,30.010805,-95.987653
washington,tx,34544,115.3,32.1,126.7,44.7,16.6,14.2,49472,west_south_central,16.937818434460397,77.92670217693376,1.9800833719314497,30.21453,-96.403444
webb,tx,266006,92.9,39.9,80.2,30.3,3,30.6,38652,west_south_central,0.39284828161770785,94.81553047675617,0.5364540649459035,27.761062,-99.331565
wharton,tx,41377,97.4,54.8,119.5,49.7,14.9,18.7,42862,west_south_central,14.099620562148054,81.40271165140054,0.09425526258549435,29.277862,-96.222104
wichita,tx,132148,105.2,39.2,76.2,74.9,19,19.5,43473,west_south_central,10.193873535732664,79.76132820776705,2.1649968217453157,33.98798,-98.703615
williamson,tx,490619,114.2,32,103.8,50.9,15,7.8,71252,west_south_central,6.285121448618989,81.60364763696474,5.798593205725828,30.648042,-97.600761
wilson,tx,46444,96.8,28,83.6,43.7,13.3,11.3,60844,west_south_central,1.393075531823271,93.90879338558264,0.29282576866764276,29.174006,-98.086573
wise,tx,62089,98,39.6,80.8,63.1,11.9,11.3,58392,west_south_central,1.1741210198263783,94.68343829019634,0.4300278632285912,33.2159,-97.65446
wood,tx,43198,101.6,44.8,86.9,75.4,16.8,15.7,45763,west_south_central,5.229408768924487,89.58053613593222,0.5787304967822584,32.786405,-95.382062
young,tx,18275,106.4,45.1,87.8,74.2,27.2,18.2,44372,west_south_central,1.2585499316005473,94.484268125855,0.47606019151846785,33.176696,-98.687767
box elder,ut,51528,112.8,30,151.6,20.4,35.5,10.4,60372,mountain,0.3590281012265176,93.45016301816489,0.904362676603012,41.521018,-113.082025
cache,ut,118824,111.8,25.3,128.7,15.8,25.2,14.2,49556,mountain,0.8028681074530398,90.1661280549384,2.3042483000067326,41.72243,-111.743625
carbon,ut,20733,109.5,44.9,142.2,51.1,15.4,16.1,44594,mountain,0.8826508464766315,92.40823807456711,0.6173732696667149,39.648138,-110.588798
davis,ut,329292,123.6,32.1,171.3,25,40.1,8.2,70456,mountain,1.2948993598386842,89.43703460758233,1.9086403556721694,40.990069,-112.111371
duchesne,ut,20078,85,43.6,114.6,50.2,32.8,10.5,61386,mountain,0.1643589999003885,90.47215858153203,0.4631935451738221,40.298242,-110.425184
iron,ut,47751,104.6,26.4,130.6,29.5,41.4,19.4,43439,mountain,0.7162153672174405,91.35515486586668,0.6952733974157609,37.859193,-113.289466
salt lake,ut,1092518,117,31,131.2,32.1,37.1,12.7,61716,mountain,1.6747550154780058,81.14996732319284,3.7824548428492712,40.667317,-111.923603
sanpete,ut,28551,132.1,33.1,112.6,29.3,15.7,18.2,45338,mountain,0.6794858323701447,89.34187944380231,0.5288781478757312,39.373916,-111.576355
sevier,ut,20913,116.6,29.5,154.6,30.3,31.5,13.7,49877,mountain,0.34428346004877347,95.12743269736528,0.181705159470186,38.747777,-111.804509
summit,ut,39009,119.9,24.2,126.7,18.2,59.4,7.6,81907,mountain,0.6075521033607629,94.89092260760337,1.891871106667692,40.868166,-110.955893
tooele,ut,61986,116.2,33.1,206.6,40.2,38.3,9.1,59400,mountain,0.6485335398315749,90.6075565450263,0.832446036201723,40.448749,-113.131091
uintah,ut,36308,85.8,46.3,110.6,27.6,27.5,10.8,62028,mountain,0.48198744078440015,88.06048253828358,0.4709705849950424,40.124775,-109.518648
utah,ut,564177,111.7,33,151,18.5,25.6,13.8,60069,mountain,0.589885798251258,92.18099993441774,1.4486588428808689,40.11996,-111.670336
wasatch,ut,27895,125.8,38,150.4,34.5,40,8.2,64423,mountain,0.06452769313497042,95.89532174224772,1.0790464240903388,40.330774,-111.168184
washington,ut,151959,103,29.9,165.5,29.7,33.3,15.4,50378,mountain,0.6370139313893879,91.19565145861712,0.6890016385998855,37.280406,-113.504711
weber,ut,241328,101.4,33.3,149.9,33.6,32.5,13.3,54055,mountain,1.0815156136047206,89.29838228469137,1.2215739574355233,41.269843,-111.913384
accomack,va,33060,104.2,38.9,135.8,91.1,33.7,19.3,38064,south_atlantic,28.95644283121597,67.66182698124622,0.18753781004234724,37.764939,-75.756557
albemarle,va,104287,97.5,25.6,84.2,41,23.8,9.5,70032,south_atlantic,9.346323127523085,81.46269429554978,4.538437197349622,38.022922,-78.556531
alexandria city,va,151473,100.4,21.1,100.9,28.8,11.1,8.8,85562,south_atlantic,21.573481742620796,62.73461276927241,6.472440632984096,38.818374,-77.08617
alleghany,va,15919,103.9,33.9,71.9,54.8,13,13.7,44983,south_atlantic,5.207613543564294,92.62516489729255,0.14448143727621082,37.787601,-80.006988
amherst,va,31999,99,38.3,87,64.7,9.5,14.2,47268,south_atlantic,17.866183318228696,76.9055282977593,0.5781430669708428,37.604775,-79.145107
arlington,va,226092,141.3,30,88.7,37.2,13.4,8.5,101533,south_atlantic,8.614634750455567,72.17460148965908,10.020257240415406,38.878632,-77.100998
augusta,va,74330,103.6,32.3,105.7,51.7,26.6,8.9,54834,south_atlantic,4.026637965828064,93.22211758374814,0.5892640925602045,38.171127,-79.134132
botetourt,va,33192,117.9,39.8,80.7,56.4,25,7.4,61005,south_atlantic,3.0338635815859245,93.87804290190407,0.7200530248252591,37.557124,-79.812332
buchanan,va,23158,71.9,37.4,48.2,53.9,11.8,24.4,31621,south_atlantic,2.806805423611711,95.50479316003108,0.5009068140599361,37.266634,-82.036033
buckingham,va,17030,73.6,37.4,101.7,76.7,18.4,22.8,39538,south_atlantic,34.204345273047565,61.73223722842044,0.44039929536112743,37.572243,-78.528711
campbell,va,55061,88.9,38.6,69.3,54.2,11.8,13.3,47982,south_atlantic,14.013548609723761,81.49325293765096,0.8154592179582645,37.205632,-79.096366
caroline,va,29640,108.2,43.7,143.9,83.6,14.5,14.5,55760,south_atlantic,29.200404858299596,65.99865047233469,0.819838056680162,38.02682,-77.346961
carroll,va,29733,70.5,33.3,78.7,56.4,17.7,16.5,36218,south_atlantic,0.7970941378266573,97.40355833585578,0.24551844751622776,36.731543,-80.733903
charlottesville city,va,45538,265.9,81.8,234.6,114.7,33.3,22.9,45320,south_atlantic,18.667925688436032,70.27317844437613,6.948043392331679,38.037425,-78.485572
chesapeake city,va,233194,136.7,39.6,129.5,71.6,19.1,9.6,66516,south_atlantic,29.706167397102842,62.23616388071734,3.2226386613720766,36.677752,-76.302433
chesterfield,va,331839,135.1,40.9,166.6,69.4,25.6,8,67454,south_atlantic,22.66460542612532,68.34368473868352,3.456796820144709,37.378519,-77.586942
colonial heights city,va,17554,163.8,36.4,142.2,69.5,31.9,10.8,49715,south_atlantic,13.267631309103338,78.0847670046713,3.600319015608978,37.26504,-77.396907
covington city,va,5650,221.9,72.3,124.5,167,65.1,16.9,33904,south_atlantic,14.778761061946902,81.59292035398231,0.6371681415929203,37.778616,-79.986756
culpeper,va,48952,89.3,37.9,98.2,70.6,17,10.1,63876,south_atlantic,14.448847850956039,78.02745546657951,1.4647001143977774,38.486063,-77.955888
danville city,va,42360,158.5,67.4,159.3,92.4,8.7,25,30940,south_atlantic,49.1194523135033,45.698772426817754,1.0694050991501416,36.583141,-79.40877
dinwiddie,va,28155,95.4,34.3,128,70.9,17.5,14.5,51864,south_atlantic,32.24294086307938,64.85526549458355,0.5114544485881726,37.075904,-77.632354
essex,va,11130,138,46.7,116.2,81.5,21.3,15.5,44427,south_atlantic,40.92542677448338,55.01347708894879,0.20664869721473494,37.939075,-76.940898
fairfax,va,1132887,131.6,32.6,102.5,40,13.2,6,110658,south_atlantic,9.475437532604753,62.97856714747367,18.51226115225967,38.834515,-77.275956
fauquier,va,68025,110.4,32.3,94,48.7,10.6,7,82705,south_atlantic,7.557515619257626,87.23116501286292,1.346563763322308,38.738615,-77.809338
floyd,va,15587,92.8,31.9,82.9,47.5,18.4,14.2,41652,south_atlantic,2.283954577532559,95.75928658497466,0.01283120549175595,36.931603,-80.362592
fluvanna,va,26046,117.8,33.8,97,66.4,24.4,8.2,63117,south_atlantic,13.87929048606312,81.11802196114567,0.691085003455425,37.841868,-78.277454
franklin,va,56230,122,34.3,105.2,53.1,24.6,14.4,48070,south_atlantic,8.26249333096212,88.93295393917838,0.22052285256980259,36.991938,-79.881041
frederick,va,82321,139.4,35.9,81.6,72.3,20.1,7.9,68166,south_atlantic,4.060932204419285,91.24403250689375,1.4467754278981062,39.204556,-78.262581
fredericksburg city,va,27853,157,38.9,211.5,95.1,18.6,17.5,48152,south_atlantic,23.14292894840771,63.96438444691775,2.258284565396905,38.299193,-77.487069
giles,va,16871,96.9,41.3,77,66.7,30,13.3,43504,south_atlantic,2.495406318534764,96.65105802856974,0.34971252445024004,37.314032,-80.703738
gloucester,va,37021,121.6,33.2,159.8,88.7,25.1,10.6,58824,south_atlantic,8.144026363415358,87.66645957699684,0.6158666702682262,37.401209,-76.522967
goochland,va,21979,99.7,48.6,151.7,66.3,29.8,7.5,76843,south_atlantic,16.95254561172028,79.32117020792575,1.03735383775422,37.721983,-77.916363
grayson,va,15180,79.5,28.4,81.6,63.6,15,18.3,33302,south_atlantic,2.345191040843215,95.8498023715415,0.14492753623188406,36.65659,-81.22505
greene,va,19085,106.9,37.9,66.5,62.5,20.8,11.5,59730,south_atlantic,6.261461881058423,88.46738276133088,1.430442756091171,38.297652,-78.466877
halifax,va,35305,120.6,35.4,124.6,58.7,8.4,22.2,35553,south_atlantic,36.762498229712506,60.733607137799176,0.6911202379266392,36.766954,-78.936624
hampton city,va,136789,131.1,36.9,174.3,76.8,15.2,15.6,45293,south_atlantic,50.34907777672181,42.25412862145348,2.4687657633289226,37.048728,-76.29536
hanover,va,102199,148.3,55.3,136.4,80.7,25.1,5.6,77316,south_atlantic,9.081302165383223,86.90985234689185,1.3825966985978337,37.760151,-77.490874
harrisonburg city,va,51979,194.9,49.1,150.5,91.2,33.1,29.3,37588,south_atlantic,6.8142903865022415,84.49566170953655,3.9227380288193308,38.436188,-78.873479
henrico,va,321921,133.5,38.7,139.3,57.2,23.5,11.3,60050,south_atlantic,29.590800227384978,58.03287141876423,7.658711298734783,37.537991,-77.405813
henry,va,52209,132.5,45.4,109.2,69.9,13.4,18.5,36066,south_atlantic,22.296921986630657,72.4338715547128,0.5688674366488536,36.682775,-79.873957
hopewell city,va,22332,134.9,54.5,179,89.5,19.3,22.6,39440,south_atlantic,38.98441698011822,52.39566541286047,1.2269389217266702,37.291362,-77.298544
isle of wight,va,36027,143.3,35.3,117.2,63,26.3,10.6,62495,south_atlantic,22.35823132650512,72.61775890304494,0.8826713298359564,36.906729,-76.709126
james city,va,71900,120.8,29.1,88.7,42.8,35,7.5,75806,south_atlantic,13.219749652294855,80.30319888734353,2.7621696801112656,37.313311,-76.77375
king george,va,25260,121.3,49.4,106,92.7,18,7.9,78180,south_atlantic,16.91211401425178,76.75771971496437,1.1955661124307204,38.273739,-77.156506
king william,va,16156,142.3,55,140,60.8,39.9,9.1,61183,south_atlantic,18.754642238177766,76.65263679128498,0.8232235701906413,37.706601,-77.088385
lancaster,va,11055,137.1,31.4,160.9,58.5,32.9,15.2,46578,south_atlantic,28.267752148349164,70.19448213478064,0.3618272274988693,37.701706,-76.42023
